piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices
26,falling,0,3.0,,195.000,96.469,0.00000,0.38333,0.38333,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,23.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,1,14.0,,195.000,96.840,0.00000,0.56287,0.56287,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,23.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,2,30.0,,195.000,97.629,0.00000,0.82143,0.82143,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,3,47.0,,195.000,98.743,0.00000,1.09220,1.09220,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,4,64.0,,195.000,100.129,0.00000,1.35882,1.35882,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,5,80.0,,195.000,101.671,0.00000,1.60592,1.60592,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,6,97.0,,195.000,103.573,0.00000,1.86468,1.86468,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,7,114.0,,195.000,105.735,0.00000,2.11949,2.11949,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,8,131.0,,195.000,107.996,0.00000,2.35563,2.35563,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,9,147.0,,195.000,110.651,0.00000,2.60293,2.60293,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,10,164.0,,195.000,113.554,0.00000,2.84643,2.84643,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
