piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count,collision_contact_min_x,collision_contact_max_x,collision_contact_mean_x,collision_contact_center_offset_px
"19","falling","0","5.0","","195.000","98.142","0.00000","0.88960","0.88960","0.000000","0.000000","0","0","4.00600","1049.179","2.425","8.000","8.000","9.000","11.000","12.000","0.000","0.000","0","0","1.8824","72","144","72","73","59","0.00000","0.35000","0.000000","0.00000","0.53960","0.000000","","","","","0","0","0","0","","","",""
"19","falling","1","16.0","","195.000","102.084","0.00000","1.59792","1.59792","0.000000","0.000000","0","0","4.00600","1049.179","2.425","8.000","8.000","9.000","11.000","12.000","0.000","0.000","0","0","1.8824","72","144","72","73","59","0.00000","1.08000","0.000000","0.00000","0.51792","0.000000","","","","","0","0","0","0","","","",""
"19","falling","2","33.0","","195.000","108.634","0.00000","2.35166","2.35166","0.000000","0.000000","0","0","4.00600","1049.179","2.425","8.000","8.000","9.000","11.000","12.000","0.000","0.000","0","0","1.8824","72","144","72","73","59","0.00000","1.85681","0.000000","0.00000","0.49485","0.000000","","","","","0","0","0","0","","","",""
"19","falling","3","50.0","","195.000","117.169","0.00000","3.05770","3.05770","0.000000","0.000000","0","0","4.00600","1049.179","2.425","8.000","8.000","9.000","11.000","12.000","0.000","0.000","0","0","1.8824","72","144","72","73","59","0.00000","2.58446","0.000000","0.00000","0.47324","0.000000","","","","","0","0","0","0","","","",""
"19","falling","4","66.0","","195.000","127.948","0.00000","3.74641","3.74641","0.000000","0.000000","0","0","4.00600","1049.179","2.425","8.000","8.000","9.000","11.000","12.000","0.000","0.000","0","0","1.8824","72","144","72","73","59","0.00000","3.29425","0.000000","0.00000","0.45216","0.000000","","","","","0","0","0","0","","","",""
"19","falling","5","83.0","","195.000","140.720","0.00000","4.40445","4.40445","0.000000","0.000000","0","0","4.00600","1049.179","2.425","8.000","8.000","9.000","11.000","12.000","0.000","0.000","0","0","1.8824","72","144","72","73","59","0.00000","3.97243","0.000000","0.00000","0.43202","0.000000","","","","","0","0","0","0","","","",""
"19","falling","6","100.0","","195.000","155.085","0.00000","5.02084","5.02084","0.000000","0.000000","0","0","4.00600","1049.179","2.425","8.000","8.000","9.000","11.000","12.000","0.000","0.000","0","0","1.8824","72","144","72","73","59","0.00000","4.60769","0.000000","0.00000","0.41315","0.000000","","","","","0","0","0","0","","","",""
"19","falling","7","116.0","","195.000","171.549","0.00000","5.62210","5.62210","0.000000","0.000000","0","0","4.00600","1049.179","2.425","8.000","8.000","9.000","11.000","12.000","0.000","0.000","0","0","1.8824","72","144","72","73","59","0.00000","5.22736","0.000000","0.00000","0.39475","0.000000","","","","","0","0","0","0","","","",""
"19","falling","8","133.0","","195.000","189.754","0.00000","6.19658","6.19658","0.000000","0.000000","0","0","4.00600","1049.179","2.425","8.000","8.000","9.000","11.000","12.000","0.000","0.000","0","0","1.8824","72","144","72","73","59","0.00000","5.81942","0.000000","0.00000","0.37716","0.000000","","","","","0","0","0","0","","","",""
"19","falling","9","150.0","","195.000","209.207","0.00000","6.73471","6.73471","0.000000","0.000000","0","0","4.00600","1049.179","2.425","8.000","8.000","9.000","11.000","12.000","0.000","0.000","0","0","1.8824","72","144","72","73","59","0.00000","6.37402","0.000000","0.00000","0.36069","0.000000","","","","","0","0","0","0","","","",""
