piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count,collision_contact_min_x,collision_contact_max_x,collision_contact_mean_x,collision_contact_center_offset_px
"33","falling","0","5.0","","195.000","98.142","0.00000","0.88960","0.88960","0.000000","0.000000","0","0","4.17400","3360.447","4.337","18.000","18.000","18.000","21.000","23.000","0.000","0.000","0","0","1.1582","60","120","60","61","58","0.00000","0.35000","0.000000","0.00000","0.53960","0.000000","","","","","0","0","0","0","","","",""
"33","falling","1","17.0","","195.000","102.084","0.00000","1.59792","1.59792","0.000000","0.000000","0","0","4.17400","3360.447","4.337","18.000","18.000","18.000","21.000","23.000","0.000","0.000","0","0","1.1582","60","120","60","61","58","0.00000","1.08000","0.000000","0.00000","0.51792","0.000000","","","","","0","0","0","0","","","",""
"33","falling","2","33.0","","195.000","108.634","0.00000","2.35166","2.35166","0.000000","0.000000","0","0","4.17400","3360.447","4.337","18.000","18.000","18.000","21.000","23.000","0.000","0.000","0","0","1.1582","60","120","60","61","58","0.00000","1.85681","0.000000","0.00000","0.49485","0.000000","","","","","0","0","0","0","","","",""
"33","falling","3","50.0","","195.000","117.367","0.00000","3.07182","3.07182","0.000000","0.000000","0","0","4.17400","3360.447","4.337","18.000","18.000","20.000","22.000","23.000","0.000","0.000","0","0","1.1582","60","120","60","61","58","0.00000","2.59901","0.000000","0.00000","0.47281","0.000000","","","","","0","0","0","0","","","",""
"33","falling","4","67.0","","195.000","127.948","0.00000","3.74641","3.74641","0.000000","0.000000","0","0","4.17400","3360.447","4.337","18.000","18.000","20.000","22.000","23.000","0.000","0.000","0","0","1.1582","60","120","60","61","58","0.00000","3.29425","0.000000","0.00000","0.45216","0.000000","","","","","0","0","0","0","","","",""
"33","falling","5","83.0","","195.000","140.720","0.00000","4.40445","4.40445","0.000000","0.000000","0","0","4.17400","3360.447","4.337","18.000","18.000","20.000","22.000","23.000","0.000","0.000","0","0","1.1582","60","120","60","61","58","0.00000","3.97243","0.000000","0.00000","0.43202","0.000000","","","","","0","0","0","0","","","",""
"33","falling","6","100.0","","195.000","155.399","0.00000","5.03317","5.03317","0.000000","0.000000","0","0","4.17400","3360.447","4.337","18.000","18.000","20.000","22.000","23.000","0.000","0.000","0","0","1.1582","60","120","60","61","58","0.00000","4.62039","0.000000","0.00000","0.41277","0.000000","","","","","0","0","0","0","","","",""
"33","falling","7","117.0","","195.000","171.549","0.00000","5.62210","5.62210","0.000000","0.000000","0","0","4.17400","3360.447","4.337","18.000","18.000","20.000","22.000","23.000","0.000","0.000","0","0","1.1582","60","120","60","61","58","0.00000","5.22736","0.000000","0.00000","0.39475","0.000000","","","","","0","0","0","0","","","",""
"33","falling","8","134.0","","195.000","189.754","0.00000","6.19658","6.19658","0.000000","0.000000","0","0","4.17400","3360.447","4.337","18.000","18.000","20.000","22.000","23.000","0.000","0.000","0","0","1.1582","60","120","60","61","58","0.00000","5.81942","0.000000","0.00000","0.37716","0.000000","","","","","0","0","0","0","","","",""
"33","falling","9","150.0","","195.000","209.623","0.00000","6.74547","6.74547","0.000000","0.000000","0","0","4.17400","3360.447","4.337","18.000","18.000","20.000","22.000","23.000","0.000","0.000","0","0","1.1582","60","120","60","61","58","0.00000","6.38511","0.000000","0.00000","0.36036","0.000000","","","","","0","0","0","0","","","",""
