run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
3,11,1,1,241,START,11861;11862,25.000,1.504,0.000000,-0.204699,-0.204699,11.076736,0.003270,-11.073466,0.000000,0.000071,0.000071,-11.073466,0.204699,195.000,0.000000,0.000,0.000000,4,4
3,11,1,2,242,PART_CHANGE+WIDTH_CHANGE,11862,16.000,1.003,-0.204699,-0.237879,-0.033180,0.003270,-0.001367,-0.004637,0.000071,0.000764,0.000693,-0.004637,0.033180,194.951,0.000017,-0.049,0.000017,2,2
3,12,1,1,245,START,11929,4.000,17.727,0.000000,0.097471,0.097471,11.130254,3.120250,-8.010003,0.000000,0.098517,0.098517,-8.010003,-0.097471,195.000,0.000000,0.000,0.000000,2,2
3,12,1,2,246,RESPONSE,11929,4.022,18.405,0.097471,0.303339,0.205867,3.120250,1.971017,-1.149233,0.098517,0.117860,0.019343,-1.149233,-0.205867,195.023,0.023559,0.023,0.023559,2,2
3,12,1,3,247,RESPONSE,11929,4.046,19.203,0.303339,0.525817,0.222478,1.971017,1.921968,-0.049049,0.117860,0.110957,-0.006903,-0.049049,-0.222478,195.096,0.051744,0.096,0.051744,1,2
3,12,1,4,248,RESPONSE,11929,4.066,19.940,0.525817,0.857782,0.331965,1.921968,1.827766,-0.094202,0.110957,0.101068,-0.009889,-0.094202,-0.331965,195.222,0.078278,0.222,0.078278,1,2
3,12,1,5,249,RESPONSE,11929,4.082,20.641,0.000000,1.209629,1.209629,1.827766,1.709612,-0.118153,0.000000,0.046681,0.046681,-0.118153,-1.209629,195.439,0.103951,0.439,0.103951,1,2
3,12,1,6,253,RESPONSE,11929,4.109,22.143,0.000000,1.428974,1.428974,1.160657,1.180667,0.020010,0.000000,0.029921,0.029921,0.020010,-1.428974,196.778,0.160870,1.778,0.160870,1,2
3,12,1,7,257,RESPONSE,11929,4.119,23.177,0.000000,1.237269,1.237269,0.969398,1.024204,0.054806,0.000000,0.024736,0.024736,0.054806,-1.237269,198.132,0.201688,3.132,0.201688,1,2
3,12,1,8,272,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,11913;11929,50.912,3.385,1.097043,0.944071,-0.152972,1.217572,-0.174938,-1.392509,0.049024,0.008443,-0.040580,-1.392509,0.152972,202.191,0.359366,7.191,0.359366,2,4
